TAZ,TRPAID,Residential_Units,TouristAccommodation_Units,CommercialFloorArea_SqFt,Total_Res_Units,Total_TA_Units,Total_CommercialFloorArea_SqFt,Residential_Units_Proportion,TouristAccommodation_Units_Proportion,CommercialFloorArea_SqFt_Proportion,occupied_units,vacant_units,seasonal_units,total_units,occupancy_rate,seasonal_rate,household_size,high_income,low_income,middle_income,high_income_proportion,middle_income_proportion,low_income_proportion,VHR_Count,adjusted_occupancy,adjusted_high_income,adjusted_middle_income,adjusted_low_income,adjusted_seasonal_rate
252,3203100331022020,0,0,0,0,0,0,0.0,0.0,0.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.0,0.0,0.0,0.0,0.0
253,3203100331022020,0,0,0,0,0,0,0.0,0.0,0.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.0,0.0,0.0,0.0,0.0
254,3203100331022020,0,0,0,0,0,0,0.0,0.0,0.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.0,0.0,0.0,0.0,0.0
258,3203100330722020,1,0,0,1,0,0,1.0,0.0,0.0,257.0,262.0,229.0,519.0,0.4951830443159923,0.441233140655106,2.71,229.0,23.0,5.0,0.8910505836575876,0.019455252918287938,0.08949416342412451,0.0,0.4951830443159923,0.8910505836575876,0.019455252918287938,0.08949416342412451,0.441233140655106
258,3203100331022020,0,0,0,1,0,0,0.0,0.0,0.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.0,0.0,0.0,0.0,0.0
259,3203100330722020,1,0,0,5,0,0,0.2,0.0,0.0,257.0,262.0,229.0,519.0,0.4951830443159923,0.441233140655106,2.71,229.0,23.0,5.0,0.8910505836575876,0.019455252918287938,0.08949416342412451,0.0,0.09903660886319847,0.17821011673151754,0.0038910505836575876,0.017898832684824905,0.0882466281310212
259,3203100331022020,4,0,0,5,0,0,0.8,0.0,0.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.39713261648745524,0.6382671480144405,0.07509025270758124,0.08664259927797835,0.32831541218637994
260,3203100330722020,126,0,0,126,0,0,1.0,0.0,0.0,257.0,262.0,229.0,519.0,0.4951830443159923,0.441233140655106,2.71,229.0,23.0,5.0,0.8910505836575876,0.019455252918287938,0.08949416342412451,7.0,0.4951830443159923,0.8910505836575876,0.019455252918287938,0.08949416342412451,0.441233140655106
261,3203100330722020,388,38,54089,388,38,54089,1.0,1.0,1.0,257.0,262.0,229.0,519.0,0.4951830443159923,0.441233140655106,2.71,229.0,23.0,5.0,0.8910505836575876,0.019455252918287938,0.08949416342412451,17.0,0.4951830443159923,0.8910505836575876,0.019455252918287938,0.08949416342412451,0.441233140655106
262,3203100330712020,158,16,10284,158,16,10284,1.0,1.0,1.0,181.0,423.0,316.0,604.0,0.2996688741721854,0.5231788079470199,1.79,63.0,50.0,68.0,0.34806629834254144,0.3756906077348066,0.27624309392265195,16.0,0.2996688741721854,0.34806629834254144,0.3756906077348066,0.27624309392265195,0.5231788079470199
263,3203100330622020,0,0,0,0,6,0,0.0,0.0,0.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,0.0,0.0,0.0,0.0,0.0,0.0
263,3203100330722020,0,6,0,0,6,0,0.0,1.0,0.0,257.0,262.0,229.0,519.0,0.4951830443159923,0.441233140655106,2.71,229.0,23.0,5.0,0.8910505836575876,0.019455252918287938,0.08949416342412451,0.0,0.0,0.0,0.0,0.0,0.0
264,3203100330622020,4,0,0,218,476,11442,0.01834862385321101,0.0,0.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,59.0,0.007053782343569742,0.012632541655949013,0.003715453428220298,0.0020006287690416988,0.01010822391913421
264,3203100330712020,214,476,11442,218,476,11442,0.981651376146789,1.0,1.0,181.0,423.0,316.0,604.0,0.2996688741721854,0.5231788079470199,1.79,63.0,50.0,68.0,0.34806629834254144,0.3756906077348066,0.27624309392265195,59.0,0.29417036271948477,0.3416797607582746,0.3687972020882964,0.27117441330021796,0.5135791967920287
265,3203100330712020,14,0,228393,14,0,228393,1.0,0.0,1.0,181.0,423.0,316.0,604.0,0.2996688741721854,0.5231788079470199,1.79,63.0,50.0,68.0,0.34806629834254144,0.3756906077348066,0.27624309392265195,2.0,0.2996688741721854,0.34806629834254144,0.3756906077348066,0.27624309392265195,0.5231788079470199
266,3203100331022020,1,0,135587,1,0,135587,1.0,0.0,1.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.496415770609319,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.4103942652329749
267,3203100331012020,0,0,0,562,0,53251,0.0,0.0,0.0,367.0,387.0,299.0,754.0,0.48673740053050396,0.39655172413793105,2.31,286.0,0.0,81.0,0.779291553133515,0.22070844686648503,0.0,87.0,0.0,0.0,0.0,0.0,0.0
267,3203100331022020,562,0,53251,562,0,53251,1.0,0.0,1.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,87.0,0.496415770609319,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.4103942652329749
268,3203100331012020,2,0,0,5,0,0,0.4,0.0,0.0,367.0,387.0,299.0,754.0,0.48673740053050396,0.39655172413793105,2.31,286.0,0.0,81.0,0.779291553133515,0.22070844686648503,0.0,0.0,0.1946949602122016,0.311716621253406,0.08828337874659402,0.0,0.15862068965517243
268,3203100331022020,3,0,0,5,0,0,0.6,0.0,0.0,277.0,281.0,229.0,558.0,0.496415770609319,0.4103942652329749,2.65,221.0,30.0,26.0,0.7978339350180506,0.09386281588447654,0.10830324909747292,0.0,0.2978494623655914,0.4787003610108303,0.056317689530685916,0.06498194945848375,0.24623655913978493
269,3203100330822020,0,0,0,445,21,0,0.0,0.0,0.0,497.0,326.0,258.0,823.0,0.6038882138517618,0.3134872417982989,2.18,431.0,36.0,30.0,0.8672032193158954,0.060362173038229376,0.07243460764587525,55.0,0.0,0.0,0.0,0.0,0.0
269,3203100331012020,445,21,0,445,21,0,1.0,1.0,0.0,367.0,387.0,299.0,754.0,0.48673740053050396,0.39655172413793105,2.31,286.0,0.0,81.0,0.779291553133515,0.22070844686648503,0.0,55.0,0.48673740053050396,0.779291553133515,0.22070844686648503,0.0,0.39655172413793105
270,3203100331012020,294,0,0,418,0,0,0.7033492822966507,0.0,0.0,367.0,387.0,299.0,754.0,0.48673740053050396,0.39655172413793105,2.31,286.0,0.0,81.0,0.779291553133515,0.22070844686648503,0.0,17.0,0.3423464013300674,0.5481141545963,0.15523512770035072,0.0,0.2789143705659132
270,3203100331112020,54,0,0,418,0,0,0.1291866028708134,0.0,0.0,451.0,224.0,175.0,675.0,0.6681481481481482,0.25925925925925924,2.44,267.0,68.0,116.0,0.5920177383592018,0.2572062084257206,0.15077605321507762,17.0,0.08631578947368422,0.07648076045788732,0.03322759630380123,0.01947824610912486,0.03349282296650718
270,3203100331122020,70,0,0,418,0,0,0.1674641148325359,0.0,0.0,310.0,286.0,263.0,596.0,0.5201342281879194,0.4412751677852349,1.92,211.0,18.0,81.0,0.6806451612903226,0.26129032258064516,0.05806451612903226,17.0,0.08710381811759417,0.1139836394505325,0.04375675258527551,0.009723722796727891,0.07389775537073312
271,3203100331122020,52,0,0,52,0,0,1.0,0.0,0.0,310.0,286.0,263.0,596.0,0.5201342281879194,0.4412751677852349,1.92,211.0,18.0,81.0,0.6806451612903226,0.26129032258064516,0.05806451612903226,1.0,0.5201342281879194,0.6806451612903226,0.26129032258064516,0.05806451612903226,0.4412751677852349
272,3203100331122020,168,0,155164,168,0,155164,1.0,0.0,1.0,310.0,286.0,263.0,596.0,0.5201342281879194,0.4412751677852349,1.92,211.0,18.0,81.0,0.6806451612903226,0.26129032258064516,0.05806451612903226,13.0,0.5201342281879194,0.6806451612903226,0.26129032258064516,0.05806451612903226,0.4412751677852349
273,3203100331122020,468,93,8521,468,93,8521,1.0,1.0,1.0,310.0,286.0,263.0,596.0,0.5201342281879194,0.4412751677852349,1.92,211.0,18.0,81.0,0.6806451612903226,0.26129032258064516,0.05806451612903226,28.0,0.5201342281879194,0.6806451612903226,0.26129032258064516,0.05806451612903226,0.4412751677852349
274,3203100330512020,12,0,0,594,0,0,0.020202020202020204,0.0,0.0,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,34.0,0.009575806431912842,0.00922490208204494,0.00463821892393321,0.0063388991960420535,0.009013960646366935
274,3203100331112020,582,0,0,594,0,0,0.9797979797979798,0.0,0.0,451.0,224.0,175.0,675.0,0.6681481481481482,0.25925925925925924,2.44,267.0,68.0,116.0,0.5920177383592018,0.2572062084257206,0.15077605321507762,34.0,0.6546502057613168,0.5800577840489148,0.25201012340701917,0.14773007234204574,0.25402169846614286
275,3203100330622020,60,0,0,60,0,0,1.0,0.0,0.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,0.0,0.3844311377245509,0.6884735202492211,0.20249221183800623,0.10903426791277258,0.5508982035928144
276,3203100330622020,634,0,3479,634,0,3479,1.0,0.0,1.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,82.0,0.3844311377245509,0.6884735202492211,0.20249221183800623,0.10903426791277258,0.5508982035928144
277,3203100330612020,52,0,73270,150,0,73270,0.3466666666666667,0.0,1.0,449.0,125.0,72.0,574.0,0.7822299651567944,0.1254355400696864,2.6,172.0,177.0,100.0,0.3830734966592428,0.22271714922049,0.39420935412026725,9.0,0.27117305458768876,0.13279881217520417,0.07720861172976987,0.13665924276169264,0.04348432055749129
277,3203100330622020,98,0,0,150,0,73270,0.6533333333333333,0.0,0.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,9.0,0.2511616766467066,0.4498026998961578,0.13229491173416408,0.07123572170301141,0.35992015968063873
278,3203100330612020,267,0,34910,287,0,34910,0.9303135888501742,0.0,1.0,449.0,125.0,72.0,574.0,0.7822299651567944,0.1254355400696864,2.6,172.0,177.0,100.0,0.3830734966592428,0.22271714922049,0.39420935412026725,14.0,0.7277191661911642,0.3563784794704454,0.20719679038979383,0.36673831898993503,0.11669438745158979
278,3203100330622020,20,0,0,287,0,34910,0.06968641114982578,0.0,0.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,14.0,0.026789626322268355,0.04797724879785513,0.014110955528780922,0.007598206823189727,0.03839011871726929
279,3203100330612020,112,0,147104,131,0,147104,0.8549618320610687,0.0,1.0,449.0,125.0,72.0,574.0,0.7822299651567944,0.1254355400696864,2.6,172.0,177.0,100.0,0.3830734966592428,0.22271714922049,0.39420935412026725,5.0,0.6687767641035189,0.3275132185178259,0.19041466192896853,0.3370339516142743,0.10724259914354868
279,3203100330622020,19,0,0,131,0,147104,0.1450381679389313,0.0,0.0,321.0,514.0,460.0,835.0,0.3844311377245509,0.5508982035928144,2.21,221.0,35.0,65.0,0.6884735202492211,0.20249221183800623,0.10903426791277258,5.0,0.05575718791424784,0.09985493805141375,0.029369099426886397,0.015814130460631137,0.07990126616995018
280,3203100330512020,0,0,69383,2,0,69383,0.0,0.0,1.0,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,0.0,0.0,0.0,0.0,0.0,0.0
280,3203100330612020,2,0,0,2,0,69383,1.0,0.0,0.0,449.0,125.0,72.0,574.0,0.7822299651567944,0.1254355400696864,2.6,172.0,177.0,100.0,0.3830734966592428,0.22271714922049,0.39420935412026725,0.0,0.7822299651567944,0.3830734966592428,0.22271714922049,0.39420935412026725,0.1254355400696864
281,3203100330512020,129,0,10098,146,0,12222,0.8835616438356164,0.0,0.8262150220913107,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,27.0,0.4188103559656126,0.4034630975677942,0.2028585406765446,0.2772400055912776,0.39423729936558943
281,3203100330612020,17,0,2124,146,0,12222,0.11643835616438356,0.0,0.17378497790868924,449.0,125.0,72.0,574.0,0.7822299651567944,0.1254355400696864,2.6,172.0,177.0,100.0,0.3830734966592428,0.22271714922049,0.39420935412026725,27.0,0.09108157128538016,0.044604448241144706,0.025932818744851573,0.04590108917838728,0.01460550809030595
282,3203100330512020,261,0,18684,261,0,18684,1.0,0.0,1.0,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,14.0,0.4740024183796856,0.45663265306122447,0.22959183673469388,0.3137755102040816,0.44619105199516323
283,3203100330512020,306,0,0,306,0,0,1.0,0.0,0.0,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,12.0,0.4740024183796856,0.45663265306122447,0.22959183673469388,0.3137755102040816,0.44619105199516323
284,3203100330512020,0,0,19497,0,0,19497,0.0,0.0,1.0,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,0.0,0.0,0.0,0.0,0.0,0.0
285,3203100330822020,0,0,0,0,0,0,0.0,0.0,0.0,497.0,326.0,258.0,823.0,0.6038882138517618,0.3134872417982989,2.18,431.0,36.0,30.0,0.8672032193158954,0.060362173038229376,0.07243460764587525,0.0,0.0,0.0,0.0,0.0,0.0
286,3203100330822020,183,0,0,183,0,0,1.0,0.0,0.0,497.0,326.0,258.0,823.0,0.6038882138517618,0.3134872417982989,2.18,431.0,36.0,30.0,0.8672032193158954,0.060362173038229376,0.07243460764587525,10.0,0.6038882138517618,0.8672032193158954,0.060362173038229376,0.07243460764587525,0.3134872417982989
287,3203100330812020,12,0,0,504,0,0,0.023809523809523808,0.0,0.0,356.0,175.0,160.0,531.0,0.6704331450094162,0.3013182674199623,2.24,288.0,46.0,22.0,0.8089887640449438,0.06179775280898876,0.12921348314606743,39.0,0.015962693928795624,0.019261637239165328,0.0014713750668806848,0.0030765115034777956,0.007174244462380055
287,3203100330822020,492,0,0,504,0,0,0.9761904761904762,0.0,0.0,497.0,326.0,258.0,823.0,0.6038882138517618,0.3134872417982989,2.18,431.0,36.0,30.0,0.8672032193158954,0.060362173038229376,0.07243460764587525,39.0,0.5895099230457674,0.8465555236178979,0.058924978442081055,0.07070997413049727,0.3060232598507203
288,3203100330832020,14,0,0,14,0,0,1.0,0.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,0.0,0.27843803056027167,0.7378048780487805,0.0,0.2621951219512195,0.6162988115449916
289,3203100330612020,26,0,0,98,0,10032,0.2653061224489796,0.0,0.0,449.0,125.0,72.0,574.0,0.7822299651567944,0.1254355400696864,2.6,172.0,177.0,100.0,0.3830734966592428,0.22271714922049,0.39420935412026725,8.0,0.20753039891914957,0.10163174401163584,0.05908822326257898,0.10458615517476479,0.03327881675318211
289,3203100330832020,72,0,10032,98,0,10032,0.7346938775510204,0.0,1.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,8.0,0.2045667163299955,0.5420607267297163,0.0,0.19263315082130414,0.45279096358407545
290,3203100330512020,8,0,0,8,0,0,1.0,0.0,0.0,392.0,435.0,369.0,827.0,0.4740024183796856,0.44619105199516323,2.08,179.0,123.0,90.0,0.45663265306122447,0.22959183673469388,0.3137755102040816,1.0,0.4740024183796856,0.45663265306122447,0.22959183673469388,0.3137755102040816,0.44619105199516323
291,3203100330812020,545,0,0,686,0,0,0.7944606413994169,0.0,0.0,356.0,175.0,160.0,531.0,0.6704331450094162,0.3013182674199623,2.24,288.0,46.0,22.0,0.8089887640449438,0.06179775280898876,0.12921348314606743,52.0,0.532632746399609,0.6427097323680675,0.04909588233367183,0.10265502669767747,0.23938550399982428
291,3203100330822020,79,0,0,686,0,0,0.1151603498542274,0.0,0.0,497.0,326.0,258.0,823.0,0.6038882138517618,0.3134872417982989,2.18,431.0,36.0,30.0,0.8672032193158954,0.060362173038229376,0.07243460764587525,52.0,0.06954397798001338,0.09986742613113081,0.006951328965043908,0.008341594758052689,0.03610130044032888
291,3203100330832020,62,0,0,686,0,0,0.09037900874635568,0.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,52.0,0.025164953199324845,0.06668207352627462,0.0,0.023696935220081063,0.0557004756789934
292,3203100330812020,3,0,0,10,0,0,0.3,0.0,0.0,356.0,175.0,160.0,531.0,0.6704331450094162,0.3013182674199623,2.24,288.0,46.0,22.0,0.8089887640449438,0.06179775280898876,0.12921348314606743,0.0,0.20112994350282484,0.24269662921348312,0.018539325842696627,0.03876404494382023,0.09039548022598869
292,3203100330832020,7,0,0,10,0,0,0.7,0.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,0.0,0.19490662139219014,0.5164634146341464,0.0,0.18353658536585366,0.43140916808149404
293,3203100330832020,137,0,0,137,0,0,1.0,0.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,8.0,0.27843803056027167,0.7378048780487805,0.0,0.2621951219512195,0.6162988115449916
294,3203100330832020,183,0,0,183,0,0,1.0,0.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,22.0,0.27843803056027167,0.7378048780487805,0.0,0.2621951219512195,0.6162988115449916
295,3203100330832020,15,104,146525,15,104,146525,1.0,1.0,1.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,7.0,0.27843803056027167,0.7378048780487805,0.0,0.2621951219512195,0.6162988115449916
296,3203100330832020,79,19,12328,79,19,12328,1.0,1.0,1.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,2.0,0.27843803056027167,0.7378048780487805,0.0,0.2621951219512195,0.6162988115449916
297,3203100330832020,9,186,0,9,186,0,1.0,1.0,0.0,164.0,425.0,363.0,589.0,0.27843803056027167,0.6162988115449916,1.61,121.0,43.0,0.0,0.7378048780487805,0.0,0.2621951219512195,1.0,0.27843803056027167,0.7378048780487805,0.0,0.2621951219512195,0.6162988115449916
